1963
551	28	29	41	42
552	28	29	42	43
553	28	29	43	44
554	28	29	44	45
555	28	29	45	46
556	28	29	46	47
557	28	29	47	48
558	29	30	31	32
559	29	30	32	33
560	29	30	33	34
561	29	30	34	35
562	29	30	35	36
563	29	30	36	37
564	29	30	37	38
565	29	30	38	39
566	29	30	39	40
567	29	30	40	41
568	29	30	41	42
569	29	30	42	43
570	29	30	43	44
571	29	30	44	45
572	29	30	45	46
573	29	30	46	47
574	29	30	47	48
575	30	31	32	33
576	30	31	33	34
577	30	31	34	35
578	30	31	35	36
579	30	31	36	37
580	30	31	37	38
581	30	31	38	39
582	30	31	39	40
583	30	31	40	41
584	30	31	41	42
585	30	31	42	43
586	30	31	43	44
587	30	31	44	45
588	30	31	45	46
589	30	31	46	47
590	30	31	47	48
591	31	32	33	34
592	31	32	34	35
593	31	32	35	36
594	31	32	36	37
595	31	32	37	38
596	31	32	38	39
597	31	32	39	40
598	31	32	40	41
599	31	32	41	42
600	31	32	42	43
601	31	32	43	44
602	31	32	44	45
603	31	32	45	46
604	31	32	46	47
605	31	32	47	48
606	32	33	34	35
607	32	33	35	36
608	32	33	36	37
609	32	33	37	38
610	32	33	38	39
611	32	33	39	40
612	32	33	40	41
613	32	33	41	42
614	32	33	42	43
615	32	33	43	44
616	32	33	44	45
617	32	33	45	46
618	32	33	46	47
619	32	33	47	48
620	33	34	35	36
621	33	34	36	37
622	33	34	37	38
623	33	34	38	39
624	33	34	39	40
625	33	34	40	41
626	33	34	41	42
627	33	34	42	43
628	33	34	43	44
629	33	34	44	45
630	33	34	45	46
631	33	34	46	47
632	33	34	47	48
633	34	35	36	37
634	34	35	37	38
635	34	35	38	39
636	34	35	39	40
637	34	35	40	41
638	34	35	41	42
639	34	35	42	43
640	34	35	43	44
641	34	35	44	45
642	34	35	45	46
643	34	35	46	47
644	34	35	47	48
645	35	36	37	38
646	35	36	38	39
647	35	36	39	40
648	35	36	40	41
649	35	36	41	42
650	35	36	42	43
651	35	36	43	44
652	35	36	44	45
653	35	36	45	46
654	35	36	46	47
655	35	36	47	48
656	36	37	38	39
657	36	37	39	40
658	36	37	40	41
659	36	37	41	42
660	36	37	42	43
661	36	37	43	44
662	36	37	44	45
663	36	37	45	46
664	36	37	46	47
665	36	37	47	48
666	37	38	39	40
667	37	38	40	41
668	37	38	41	42
669	37	38	42	43
670	37	38	43	44
671	37	38	44	45
672	37	38	45	46
673	37	38	46	47
674	37	38	47	48
675	38	39	40	41
676	38	39	41	42
677	38	39	42	43
678	38	39	43	44
679	38	39	44	45
680	38	39	45	46
681	38	39	46	47
682	38	39	47	48
683	39	40	41	42
684	39	40	42	43
685	39	40	43	44
686	39	40	44	45
687	39	40	45	46
688	39	40	46	47
689	39	40	47	48
690	40	41	42	43
691	40	41	43	44
692	40	41	44	45
693	40	41	45	46
694	40	41	46	47
695	40	41	47	48
696	41	42	43	44
697	41	42	44	45
698	41	42	45	46
699	41	42	46	47
700	41	42	47	48
